DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter360,Chlorothiazide,DDInter1571,Rapacuronium,Moderate
DDInter360,Chlorothiazide,DDInter1572,Rasagiline,Moderate
DDInter360,Chlorothiazide,DDInter1580,Remimazolam,Moderate
DDInter360,Chlorothiazide,DDInter1581,Repaglinide,Moderate
DDInter1582,Reserpine,DDInter360,Chlorothiazide,Moderate
DDInter360,Chlorothiazide,DDInter1600,Riociguat,Moderate
DDInter1605,Risperidone,DDInter360,Chlorothiazide,Moderate
DDInter1612,Rocuronium,DDInter360,Chlorothiazide,Moderate
DDInter1613,Rofecoxib,DDInter360,Chlorothiazide,Moderate
DDInter1621,Rosiglitazone,DDInter360,Chlorothiazide,Moderate
DDInter360,Chlorothiazide,DDInter1631,Safinamide,Moderate
DDInter360,Chlorothiazide,DDInter1635,Salmeterol,Moderate
DDInter360,Chlorothiazide,DDInter1646,Saxagliptin,Moderate
DDInter1647,Scopolamine,DDInter360,Chlorothiazide,Minor
DDInter1650,Secobarbital,DDInter360,Chlorothiazide,Moderate
DDInter360,Chlorothiazide,DDInter1653,Selegiline,Moderate
DDInter360,Chlorothiazide,DDInter1656,Selexipag,Moderate
DDInter360,Chlorothiazide,DDInter1660,Semaglutide,Moderate
DDInter360,Chlorothiazide,DDInter1662,Sertraline,Moderate
DDInter360,Chlorothiazide,DDInter1665,Sibutramine,Moderate
DDInter1666,Sildenafil,DDInter360,Chlorothiazide,Moderate
DDInter360,Chlorothiazide,DDInter1679,Sitagliptin,Moderate
DDInter360,Chlorothiazide,DDInter1306,Nitrous acid,Moderate
DDInter360,Chlorothiazide,DDInter1690,Sodium oxybate,Moderate
DDInter360,Chlorothiazide,DDInter1696,Solifenacin,Minor
DDInter1704,Sotalol,DDInter360,Chlorothiazide,Moderate
DDInter1716,Succinylcholine,DDInter360,Chlorothiazide,Moderate
DDInter1729,Sulindac,DDInter360,Chlorothiazide,Moderate
DDInter1736,Tadalafil,DDInter360,Chlorothiazide,Minor
DDInter1761,Temazepam,DDInter360,Chlorothiazide,Moderate
DDInter360,Chlorothiazide,DDInter1767,Terazosin,Moderate
DDInter1769,Terbutaline,DDInter360,Chlorothiazide,Moderate
DDInter360,Chlorothiazide,DDInter1778,Tetrabenazine,Moderate
DDInter1783,Tetracycline,DDInter360,Chlorothiazide,Minor
DDInter1793,Thiethylperazine,DDInter360,Chlorothiazide,Moderate
DDInter1796,Thioridazine,DDInter360,Chlorothiazide,Moderate
DDInter360,Chlorothiazide,DDInter1798,Thiothixene,Moderate
DDInter1809,Timolol,DDInter360,Chlorothiazide,Moderate
DDInter1821,Tizanidine,DDInter360,Chlorothiazide,Major
DDInter1826,Tolazamide,DDInter360,Chlorothiazide,Moderate
DDInter360,Chlorothiazide,DDInter1828,Tolbutamide,Moderate
DDInter1831,Tolmetin,DDInter360,Chlorothiazide,Moderate
DDInter360,Chlorothiazide,DDInter1832,Tolterodine,Minor
DDInter1834,Topiramate,DDInter360,Chlorothiazide,Moderate
DDInter1837,Toremifene,DDInter360,Chlorothiazide,Moderate
DDInter1836,Torasemide,DDInter360,Chlorothiazide,Moderate
DDInter1843,Trandolapril,DDInter360,Chlorothiazide,Moderate
DDInter1845,Tranylcypromine,DDInter360,Chlorothiazide,Moderate
DDInter1851,Trazodone,DDInter360,Chlorothiazide,Moderate
DDInter1852,Treprostinil,DDInter360,Chlorothiazide,Moderate
DDInter1866,Trifluoperazine,DDInter360,Chlorothiazide,Moderate
DDInter1867,Triflupromazine,DDInter360,Chlorothiazide,Moderate
DDInter1870,Trihexyphenidyl,DDInter360,Chlorothiazide,Minor
DDInter360,Chlorothiazide,DDInter45,Alimemazine,Moderate
DDInter1876,Trimipramine,DDInter360,Chlorothiazide,Moderate
DDInter1881,Troglitazone,DDInter360,Chlorothiazide,Moderate
DDInter1886,Trospium,DDInter360,Chlorothiazide,Minor
DDInter360,Chlorothiazide,DDInter1890,Tubocurarine,Moderate
DDInter1910,Valdecoxib,DDInter360,Chlorothiazide,Moderate
DDInter1918,Vardenafil,DDInter360,Chlorothiazide,Moderate
DDInter360,Chlorothiazide,DDInter1922,Vecuronium,Moderate
DDInter1927,Venlafaxine,DDInter360,Chlorothiazide,Moderate
DDInter1929,Verteporfin,DDInter360,Chlorothiazide,Moderate
DDInter360,Chlorothiazide,DDInter1935,Vilazodone,Moderate
DDInter360,Chlorothiazide,DDInter1948,Vortioxetine,Moderate
DDInter1951,Warfarin,DDInter360,Chlorothiazide,Minor
DDInter360,Chlorothiazide,DDInter1957,Zaleplon,Moderate
DDInter1967,Ziprasidone,DDInter360,Chlorothiazide,Major
DDInter1970,Zolpidem,DDInter360,Chlorothiazide,Moderate
DDInter362,Chlorpheniramine,DDInter738,Flavoxate,Moderate
DDInter179,Bendroflumethiazide,DDInter364,Chlorpropamide,Moderate
DDInter188,Benzthiazide,DDInter364,Chlorpropamide,Moderate
DDInter365,Chlorthalidone,DDInter364,Chlorpropamide,Moderate
DDInter440,Conjugated estrogens (topical),DDInter364,Chlorpropamide,Moderate
DDInter364,Chlorpropamide,DDInter472,Danazol,Moderate
DDInter364,Chlorpropamide,DDInter482,Darunavir,Moderate
DDInter364,Chlorpropamide,DDInter535,Diazoxide,Moderate
DDInter364,Chlorpropamide,DDInter540,Diclofenamide,Moderate
DDInter364,Chlorpropamide,DDInter545,Dienestrol (topical),Moderate
DDInter548,Diethylstilbestrol,DDInter364,Chlorpropamide,Moderate
DDInter364,Chlorpropamide,DDInter604,Drospirenone,Moderate
DDInter364,Chlorpropamide,DDInter680,Estradiol (topical),Moderate
DDInter682,Estrone,DDInter364,Chlorpropamide,Moderate
DDInter701,Etonogestrel,DDInter364,Chlorpropamide,Moderate
DDInter364,Chlorpropamide,DDInter759,Fluoxymesterone,Moderate
DDInter364,Chlorpropamide,DDInter889,Hydroflumethiazide,Moderate
DDInter364,Chlorpropamide,DDInter916,Indapamide,Moderate
DDInter1061,Levonorgestrel,DDInter364,Chlorpropamide,Moderate
DDInter364,Chlorpropamide,DDInter1118,Magnesium hydroxide,Moderate
DDInter1137,Medroxyprogesterone acetate,DDInter364,Chlorpropamide,Moderate
DDInter1141,Megestrol acetate,DDInter364,Chlorpropamide,Moderate
DDInter364,Chlorpropamide,DDInter1167,Methazolamide,Moderate
DDInter364,Chlorpropamide,DDInter1193,Methyltestosterone,Moderate
DDInter1199,Metolazone,DDInter364,Chlorpropamide,Moderate
DDInter364,Chlorpropamide,DDInter1209,Miconazole,Major
DDInter364,Chlorpropamide,DDInter1215,Mifepristone,Moderate
DDInter364,Chlorpropamide,DDInter1266,Naproxen,Moderate
DDInter364,Chlorpropamide,DDInter1315,Norgestrel,Moderate
DDInter364,Chlorpropamide,DDInter1490,Polythiazide,Moderate
DDInter364,Chlorpropamide,DDInter1522,Probenecid,Moderate
DDInter1529,Progesterone,DDInter364,Chlorpropamide,Moderate
DDInter1530,Progesterone (topical),DDInter364,Chlorpropamide,Moderate
DDInter364,Chlorpropamide,DDInter1606,Ritodrine,Moderate
DDInter364,Chlorpropamide,DDInter1015,Lactic acid,Minor
DDInter1721,Sulfadiazine,DDInter364,Chlorpropamide,Moderate
DDInter364,Chlorpropamide,DDInter1722,Sulfadoxine,Moderate
DDInter1723,Sulfamethizole,DDInter364,Chlorpropamide,Moderate
DDInter364,Chlorpropamide,DDInter1724,Sulfamethoxazole,Moderate
DDInter364,Chlorpropamide,DDInter1725,Sulfasalazine,Moderate
DDInter1727,Sulfisoxazole,DDInter364,Chlorpropamide,Moderate
DDInter1776,Testosterone (topical),DDInter364,Chlorpropamide,Moderate
DDInter1836,Torasemide,DDInter364,Chlorpropamide,Moderate
DDInter364,Chlorpropamide,DDInter1861,Trichlormethiazide,Moderate
DDInter365,Chlorthalidone,DDInter16,Acetohexamide,Moderate
DDInter365,Chlorthalidone,DDInter82,Amoxapine,Moderate
DDInter365,Chlorthalidone,DDInter86,Amphotericin B (cholesteryl sulfate),Moderate
DDInter365,Chlorthalidone,DDInter88,Amphotericin B (liposomal),Moderate
DDInter365,Chlorthalidone,DDInter98,Anisindione,Minor
DDInter365,Chlorthalidone,DDInter135,Atracurium,Moderate
DDInter365,Chlorthalidone,DDInter175,Belladonna,Minor
DDInter365,Chlorthalidone,DDInter241,Bromfenac,Moderate
DDInter256,Butabarbital,DDInter365,Chlorthalidone,Moderate
DDInter365,Chlorthalidone,DDInter271,Calcium carbonate,Moderate
DDInter365,Chlorthalidone,DDInter272,Calcium chloride,Moderate
DDInter365,Chlorthalidone,DDInter273,Calcium citrate,Moderate
DDInter365,Chlorthalidone,DDInter274,Calcium glubionate anhydrous,Moderate
DDInter365,Chlorthalidone,DDInter275,Calcium glucoheptonate,Moderate
DDInter365,Chlorthalidone,DDInter276,Calcium gluconate,Moderate
DDInter365,Chlorthalidone,DDInter277,Calcium glycerophosphate,Moderate
DDInter365,Chlorthalidone,DDInter278,Calcium lactate,Moderate
DDInter365,Chlorthalidone,DDInter787,Frangula purshiana bark,Moderate
DDInter365,Chlorthalidone,DDInter307,Castor oil,Moderate
DDInter365,Chlorthalidone,DDInter349,Chloral hydrate,Moderate
DDInter365,Chlorthalidone,DDInter363,Chlorpromazine,Moderate
DDInter365,Chlorthalidone,DDInter368,Cholestyramine,Moderate
DDInter365,Chlorthalidone,DDInter386,Cisatracurium,Moderate
DDInter388,Citalopram,DDInter365,Chlorthalidone,Moderate
DDInter365,Chlorthalidone,DDInter397,Clidinium,Minor
DDInter365,Chlorthalidone,DDInter401,Clobazam,Moderate
DDInter365,Chlorthalidone,DDInter410,Clomipramine,Moderate
DDInter365,Chlorthalidone,DDInter411,Clonazepam,Moderate
DDInter365,Chlorthalidone,DDInter414,Clorazepic acid,Moderate
DDInter365,Chlorthalidone,DDInter419,Clozapine,Moderate
DDInter365,Chlorthalidone,DDInter433,Colestipol,Moderate
DDInter365,Chlorthalidone,DDInter445,Corticotropin,Moderate
DDInter365,Chlorthalidone,DDInter1782,Tetracosactide,Moderate
DDInter365,Chlorthalidone,DDInter474,Dapagliflozin,Moderate
DDInter365,Chlorthalidone,DDInter480,Darifenacin,Minor
DDInter365,Chlorthalidone,DDInter492,Deflazacort,Moderate
DDInter365,Chlorthalidone,DDInter498,Demeclocycline,Minor
DDInter365,Chlorthalidone,DDInter502,Deserpidine,Moderate
DDInter365,Chlorthalidone,DDInter511,Desvenlafaxine,Moderate
DDInter365,Chlorthalidone,DDInter519,Dexlansoprazole,Moderate
DDInter365,Chlorthalidone,DDInter520,Dexmedetomidine,Moderate
DDInter533,Diatrizoate,DDInter365,Chlorthalidone,Moderate
DDInter365,Chlorthalidone,DDInter534,Diazepam,Moderate
DDInter365,Chlorthalidone,DDInter540,Diclofenamide,Minor
DDInter542,Dicoumarol,DDInter365,Chlorthalidone,Minor
DDInter365,Chlorthalidone,DDInter543,Dicyclomine,Minor
DDInter365,Chlorthalidone,DDInter551,Diflunisal,Moderate
DDInter365,Chlorthalidone,DDInter553,Digitoxin,Moderate
DDInter365,Chlorthalidone,DDInter554,Digoxin,Moderate
DDInter365,Chlorthalidone,DDInter558,Dihydrotachysterol,Moderate
DDInter365,Chlorthalidone,DDInter562,Dimenhydrinate,Moderate
DDInter575,Disopyramide,DDInter365,Chlorthalidone,Moderate
DDInter365,Chlorthalidone,DDInter590,Doxacurium,Moderate
DDInter365,Chlorthalidone,DDInter592,Doxazosin,Moderate
DDInter365,Chlorthalidone,DDInter593,Doxepin,Moderate
DDInter365,Chlorthalidone,DDInter594,Doxepin (topical),Moderate
DDInter365,Chlorthalidone,DDInter595,Doxercalciferol,Moderate
DDInter365,Chlorthalidone,DDInter601,Dronabinol,Moderate
DDInter365,Chlorthalidone,DDInter607,Dulaglutide,Moderate
DDInter365,Chlorthalidone,DDInter608,Duloxetine,Moderate
DDInter365,Chlorthalidone,DDInter636,Empagliflozin,Moderate
DDInter365,Chlorthalidone,DDInter657,Epoprostenol,Moderate
DDInter662,Ergocalciferol,DDInter365,Chlorthalidone,Moderate
DDInter365,Chlorthalidone,DDInter669,Ertugliflozin,Moderate
DDInter365,Chlorthalidone,DDInter672,Escitalopram,Moderate
DDInter365,Chlorthalidone,DDInter674,Eslicarbazepine,Moderate
DDInter365,Chlorthalidone,DDInter676,Esomeprazole,Moderate
DDInter365,Chlorthalidone,DDInter686,Etacrynic acid,Moderate
DDInter365,Chlorthalidone,DDInter699,Etodolac,Moderate
DDInter365,Chlorthalidone,DDInter706,Exenatide,Moderate
DDInter365,Chlorthalidone,DDInter720,Fenoldopam,Moderate
DDInter365,Chlorthalidone,DDInter721,Fenoprofen,Moderate
DDInter365,Chlorthalidone,DDInter738,Flavoxate,Minor
DDInter365,Chlorthalidone,DDInter747,Fludrocortisone,Moderate
DDInter365,Chlorthalidone,DDInter757,Fluorouracil,Moderate
DDInter365,Chlorthalidone,DDInter758,Fluoxetine,Moderate
DDInter365,Chlorthalidone,DDInter760,Fluphenazine,Moderate
DDInter365,Chlorthalidone,DDInter762,Flurazepam,Moderate
DDInter365,Chlorthalidone,DDInter763,Flurbiprofen,Moderate
DDInter365,Chlorthalidone,DDInter808,Garlic,Minor
DDInter365,Chlorthalidone,DDInter819,Ginkgo biloba,Moderate
DDInter825,Glimepiride,DDInter365,Chlorthalidone,Moderate
DDInter365,Chlorthalidone,DDInter826,Glipizide,Moderate
DDInter365,Chlorthalidone,DDInter831,Glyburide,Moderate
DDInter365,Chlorthalidone,DDInter832,Glycerin,Moderate
DDInter365,Chlorthalidone,DDInter834,Glycopyrronium,Minor
DDInter845,Guanadrel,DDInter365,Chlorthalidone,Moderate
DDInter365,Chlorthalidone,DDInter846,Guanethidine,Moderate
DDInter365,Chlorthalidone,DDInter847,Guanfacine,Moderate
DDInter365,Chlorthalidone,DDInter853,Haloperidol,Moderate
DDInter365,Chlorthalidone,DDInter532,Diamorphine,Moderate
DDInter365,Chlorthalidone,DDInter890,Hydromorphone,Moderate
DDInter365,Chlorthalidone,DDInter895,Hydroxyzine,Moderate
DDInter365,Chlorthalidone,DDInter907,Iloperidone,Moderate
DDInter365,Chlorthalidone,DDInter908,Iloprost,Moderate
DDInter365,Chlorthalidone,DDInter912,Imipramine,Moderate
DDInter365,Chlorthalidone,DDInter915,Indacaterol,Moderate
DDInter365,Chlorthalidone,DDInter921,Indomethacin,Moderate
DDInter934,Insulin human,DDInter365,Chlorthalidone,Moderate
DDInter365,Chlorthalidone,DDInter929,Insulin aspart (aspart),Moderate
DDInter365,Chlorthalidone,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter365,Chlorthalidone,DDInter930,Insulin degludec,Moderate
DDInter365,Chlorthalidone,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter365,Chlorthalidone,Moderate
DDInter365,Chlorthalidone,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter365,Chlorthalidone,Moderate
DDInter936,Insulin human (isophane),DDInter365,Chlorthalidone,Moderate
DDInter940,Insulin lispro,DDInter365,Chlorthalidone,Moderate
DDInter941,Insulin lispro (protamine),DDInter365,Chlorthalidone,Moderate
DDInter937,Insulin human (regular),DDInter365,Chlorthalidone,Moderate
DDInter939,Insulin human (zinc),DDInter365,Chlorthalidone,Moderate
DDInter938,Insulin human (zinc extended),DDInter365,Chlorthalidone,Moderate
DDInter365,Chlorthalidone,DDInter957,Iodipamide,Moderate
DDInter365,Chlorthalidone,DDInter958,Iodixanol,Moderate
DDInter365,Chlorthalidone,DDInter960,Iohexol,Moderate
DDInter365,Chlorthalidone,DDInter961,Iopamidol,Moderate
DDInter365,Chlorthalidone,DDInter964,Iopromide,Moderate
DDInter365,Chlorthalidone,DDInter965,Iothalamic acid,Moderate
DDInter365,Chlorthalidone,DDInter966,Ioversol,Moderate
DDInter365,Chlorthalidone,DDInter967,Ioxilan,Moderate
DDInter365,Chlorthalidone,DDInter973,Irinotecan,Moderate
DDInter365,Chlorthalidone,DDInter974,Irinotecan (liposomal),Moderate
DDInter365,Chlorthalidone,DDInter981,Isocarboxazid,Moderate
DDInter982,Isoetharine,DDInter365,Chlorthalidone,Moderate
DDInter365,Chlorthalidone,DDInter1009,Ketoprofen,Moderate
DDInter365,Chlorthalidone,DDInter1016,Lactitol,Moderate
DDInter365,Chlorthalidone,DDInter1018,Lactulose,Moderate
DDInter365,Chlorthalidone,DDInter1022,Lansoprazole,Moderate
DDInter365,Chlorthalidone,DDInter1063,Levosalbutamol,Moderate
DDInter365,Chlorthalidone,DDInter1045,Levamlodipine,Minor
DDInter365,Chlorthalidone,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter365,Chlorthalidone,DDInter1059,Levomilnacipran,Moderate
DDInter365,Chlorthalidone,DDInter1065,Licorice,Moderate
DDInter365,Chlorthalidone,DDInter1070,Linagliptin,Moderate
DDInter365,Chlorthalidone,DDInter1073,Linezolid,Moderate
DDInter365,Chlorthalidone,DDInter1077,Liraglutide,Moderate
DDInter365,Chlorthalidone,DDInter1079,Lisinopril,Moderate
DDInter365,Chlorthalidone,DDInter1082,Lixisenatide,Moderate
DDInter365,Chlorthalidone,DDInter1083,Lofexidine,Moderate
DDInter1092,Lorazepam,DDInter365,Chlorthalidone,Moderate
DDInter365,Chlorthalidone,DDInter1099,Loxapine,Moderate
DDInter365,Chlorthalidone,DDInter1102,Lumateperone,Moderate
DDInter365,Chlorthalidone,DDInter1104,Lurasidone,Moderate
DDInter365,Chlorthalidone,DDInter1115,Magnesium citrate,Moderate
DDInter365,Chlorthalidone,DDInter1118,Magnesium hydroxide,Moderate
DDInter365,Chlorthalidone,DDInter1124,Maprotiline,Moderate
DDInter365,Chlorthalidone,DDInter1125,Maraviroc,Moderate
DDInter365,Chlorthalidone,DDInter1135,Meclofenamic acid,Moderate
DDInter365,Chlorthalidone,DDInter1139,Mefenamic acid,Moderate
DDInter365,Chlorthalidone,DDInter1143,Meloxicam,Moderate
DDInter365,Chlorthalidone,DDInter1149,Mepenzolate,Minor
DDInter365,Chlorthalidone,DDInter1150,Meperidine,Moderate
DDInter365,Chlorthalidone,DDInter1154,Meprobamate,Moderate
DDInter365,Chlorthalidone,DDInter1159,Mesoridazine,Moderate
DDInter365,Chlorthalidone,DDInter1346,Orciprenaline,Moderate
DDInter365,Chlorthalidone,DDInter1166,Methadone,Moderate
DDInter365,Chlorthalidone,DDInter1167,Methazolamide,Minor
DDInter365,Chlorthalidone,DDInter1168,Methdilazine,Moderate
DDInter365,Chlorthalidone,DDInter1172,Methocarbamol,Moderate
DDInter365,Chlorthalidone,DDInter1175,Methotrimeprazine,Moderate
DDInter365,Chlorthalidone,DDInter1177,Methoxsalen,Moderate
DDInter365,Chlorthalidone,DDInter1180,Methscopolamine,Minor
DDInter365,Chlorthalidone,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter365,Chlorthalidone,DDInter1191,Methylprednisolone,Moderate
DDInter365,Chlorthalidone,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter365,Chlorthalidone,DDInter1198,Metocurine,Moderate
DDInter365,Chlorthalidone,DDInter1212,Midazolam,Moderate
DDInter365,Chlorthalidone,DDInter1217,Miglitol,Moderate
DDInter365,Chlorthalidone,DDInter1220,Milnacipran,Moderate
DDInter365,Chlorthalidone,DDInter1223,Mineral oil,Moderate
DDInter365,Chlorthalidone,DDInter1224,Minocycline,Minor
DDInter365,Chlorthalidone,DDInter1230,Mirtazapine,Moderate
DDInter365,Chlorthalidone,DDInter1235,Mivacurium,Moderate
DDInter365,Chlorthalidone,DDInter1237,Moexipril,Moderate
DDInter365,Chlorthalidone,DDInter1239,Molindone,Moderate
DDInter365,Chlorthalidone,DDInter1253,Nabilone,Moderate
DDInter365,Chlorthalidone,DDInter1254,Nabumetone,Moderate
DDInter365,Chlorthalidone,DDInter1257,Nalbuphine,Moderate
DDInter365,Chlorthalidone,DDInter1266,Naproxen,Moderate
DDInter365,Chlorthalidone,DDInter1269,Nateglinide,Moderate
DDInter365,Chlorthalidone,DDInter1271,Nebivolol,Moderate
DDInter365,Chlorthalidone,DDInter1274,Nefazodone,Moderate
DDInter365,Chlorthalidone,DDInter1326,Olanzapine,Moderate
DDInter365,Chlorthalidone,DDInter1329,Oliceridine,Moderate
DDInter365,Chlorthalidone,DDInter1331,Olodaterol,Moderate
DDInter365,Chlorthalidone,DDInter1333,Olopatadine (nasal),Moderate
DDInter365,Chlorthalidone,DDInter1344,Opium,Moderate
DDInter365,Chlorthalidone,DDInter1358,Oxaprozin,Moderate
DDInter365,Chlorthalidone,DDInter1359,Oxazepam,Moderate
DDInter365,Chlorthalidone,DDInter1365,Oxybutynin,Minor
DDInter365,Chlorthalidone,DDInter1366,Oxycodone,Moderate
DDInter365,Chlorthalidone,DDInter1374,Oxytetracycline,Minor
DDInter365,Chlorthalidone,DDInter1376,Ozanimod,Moderate
DDInter365,Chlorthalidone,DDInter1381,Paliperidone,Moderate
DDInter365,Chlorthalidone,DDInter1385,Pancuronium,Moderate
DDInter1388,Pantoprazole,DDInter365,Chlorthalidone,Moderate
DDInter365,Chlorthalidone,DDInter1391,Paraldehyde,Moderate
DDInter365,Chlorthalidone,DDInter1394,Paricalcitol,Moderate
DDInter365,Chlorthalidone,DDInter1397,Paroxetine,Moderate
DDInter365,Chlorthalidone,DDInter1421,Pentazocine,Moderate
DDInter365,Chlorthalidone,DDInter1426,Pentoxifylline,Moderate
DDInter365,Chlorthalidone,DDInter1431,Perindopril,Moderate
DDInter365,Chlorthalidone,DDInter1432,Perphenazine,Moderate
DDInter365,Chlorthalidone,DDInter1440,Phenelzine,Moderate
DDInter365,Chlorthalidone,DDInter1443,Phenolphthalein,Moderate
DDInter365,Chlorthalidone,DDInter1451,Phenylbutazone,Moderate
DDInter365,Chlorthalidone,DDInter1472,Pioglitazone,Moderate
DDInter365,Chlorthalidone,DDInter1473,Pipecuronium,Moderate
DDInter365,Chlorthalidone,DDInter1476,Pirbuterol,Moderate
DDInter365,Chlorthalidone,DDInter1478,Piroxicam,Moderate
DDInter365,Chlorthalidone,DDInter1488,Polyethylene glycol (3350),Moderate
DDInter365,Chlorthalidone,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter365,Chlorthalidone,DDInter1493,Porfimer sodium,Moderate
DDInter365,Chlorthalidone,DDInter1506,Pramlintide,Moderate
DDInter365,Chlorthalidone,DDInter1511,Prazosin,Moderate
DDInter365,Chlorthalidone,DDInter1513,Prednisolone,Moderate
DDInter365,Chlorthalidone,DDInter1515,Prednisone,Moderate
DDInter365,Chlorthalidone,DDInter1526,Procarbazine,Moderate
DDInter365,Chlorthalidone,DDInter1527,Prochlorperazine,Moderate
DDInter365,Chlorthalidone,DDInter1528,Procyclidine,Minor
DDInter365,Chlorthalidone,DDInter1532,Promazine,Moderate
DDInter365,Chlorthalidone,DDInter1533,Promethazine,Moderate
DDInter365,Chlorthalidone,DDInter1535,Propantheline,Minor
DDInter365,Chlorthalidone,DDInter1537,Propiomazine,Moderate
DDInter365,Chlorthalidone,DDInter528,Dextropropoxyphene,Moderate
DDInter365,Chlorthalidone,DDInter1155,Mepyramine,Moderate
DDInter365,Chlorthalidone,DDInter1553,Quetiapine,Moderate
DDInter365,Chlorthalidone,DDInter1554,Quinapril,Moderate
DDInter1565,Ramipril,DDInter365,Chlorthalidone,Moderate
DDInter365,Chlorthalidone,DDInter1571,Rapacuronium,Moderate
DDInter365,Chlorthalidone,DDInter1572,Rasagiline,Moderate
DDInter365,Chlorthalidone,DDInter1580,Remimazolam,Moderate
